housing_median_age,population,median_income,ocean_proximity,median_house_value,population_per_households,rooms_per_household,bed_rooms_per_household,population_per_bedrooms,rooms_per_bedrooms
19,2196.0,6.1504,Coastal,268400,3.1016949152542375,5.71045197740113,1.07909604519774,2.8743455497382198,5.291884816753926
16,1103.0,3.7153,Coastal,229800,2.657831325301205,3.2144578313253014,0.9373493975903614,2.83547557840617,3.429305912596401
17,1235.0,5.4225,Coastal,258100,3.7537993920972643,5.401215805471125,0.9969604863221885,3.7652439024390243,5.4176829268292686
15,4573.660000000004,5.8322,Coastal,276600,3.001089238845147,5.74015748031496,1.0150918635170603,2.956470588235297,5.654815772462832
13,1581.0,6.1091,Coastal,329400,3.005703422053232,7.133079847908745,1.0874524714828897,2.763986013986014,6.559440559440559
25,1034.0,7.0544,Coastal,320700,2.8174386920980927,6.801089918256131,0.9564032697547684,2.9458689458689458,7.111111111111111
25,840.0,6.8677,Coastal,288500,3.0545454545454547,6.785454545454545,0.9854545454545455,3.0996309963099633,6.885608856088561
27,492.0,5.716,Coastal,348300,3.075,7.15625,0.9375,3.28,7.633333333333334
16,1606.0,3.7622,Coastal,150000,2.611382113821138,4.87479674796748,0.9804878048780488,2.6633499170812605,4.971807628524046
42,26.0,1.7361,Coastal,500001,1.8571428571428572,3.0,1.0,1.8571428571428572,3.0
20,120.0,1.0938,Coastal,187500,1.7391304347826086,1.1304347826086956,1.0434782608695652,1.6666666666666667,1.0833333333333333
14,3258.0,3.5745,Coastal,333700,2.475683890577508,4.571428571428571,1.0668693009118542,2.3205128205128207,4.284900284900285
14,2052.0,7.0735,Coastal,335600,4.292887029288703,8.056485355648535,1.1171548117154813,3.842696629213483,7.211610486891386
15,1380.0,5.8686,Coastal,181100,3.374083129584352,5.017114914425428,0.9902200488997555,3.4074074074074074,5.066666666666666
2,535.0,4.375,Coastal,425000,2.0817120622568095,4.42023346303502,1.4202334630350195,1.4657534246575343,3.1123287671232878
9,4240.0,5.34,Coastal,257400,2.9485396383866482,4.69471488178025,0.30250347705146036,9.74712643678161,15.519540229885058
3,2522.0,5.7695,Coastal,271400,2.5474747474747477,4.8262626262626265,1.0575757575757576,2.408787010506208,4.563514804202483
3,2559.0,6.0959,Coastal,272700,3.194756554307116,5.5305867665418225,1.0499375780274656,3.042806183115339,5.267538644470868
16,1419.0,5.8721,Coastal,267800,3.804289544235925,6.410187667560321,0.9892761394101877,3.845528455284553,6.479674796747967
21,946.0,6.5226,Coastal,258500,3.6809338521400776,5.392996108949417,1.0116731517509727,3.6384615384615384,5.3307692307692305
25,1006.0,6.6842,Coastal,265300,3.7121771217712176,6.77859778597786,1.0258302583025831,3.618705035971223,6.607913669064748
23,1145.0,5.5968,Coastal,243200,3.693548387096774,5.783870967741936,1.0290322580645161,3.5893416927899686,5.620689655172414
16,1718.0,5.5073,Coastal,178900,3.0246478873239435,5.172535211267606,1.0369718309859155,2.9168081494057727,4.98811544991511
17,1400.0,5.6096,Coastal,199100,3.5623409669211195,5.486005089058525,1.1068702290076335,3.218390804597701,4.95632183908046
16,1080.0,6.1256,Coastal,266900,3.6486486486486487,5.41554054054054,0.9695945945945946,3.7630662020905925,5.585365853658536
16,945.0,7.3861,Coastal,267000,3.593155893536122,5.661596958174905,0.9961977186311787,3.6068702290076335,5.683206106870229
16,1671.0,6.5004,Coastal,263600,3.7805429864253393,5.45475113122172,0.9502262443438914,3.9785714285714286,5.7404761904761905
12,2594.0,6.6086,Coastal,299400,3.5437158469945356,5.775956284153006,1.0027322404371584,3.534059945504087,5.760217983651226
4,853.0,5.0821,Coastal,265500,2.080487804878049,4.014634146341463,0.9951219512195122,2.090686274509804,4.034313725490196
9,532.0,8.6675,Coastal,441000,3.7464788732394365,6.73943661971831,0.9788732394366197,3.827338129496403,6.884892086330935
8,1527.0,7.8532,Coastal,422800,4.195054945054945,6.961538461538462,1.195054945054945,3.510344827586207,5.825287356321839
17,2762.0,3.3884,Coastal,245800,3.4183168316831685,4.2933168316831685,1.108910891089109,3.0825892857142856,3.8716517857142856
31,1898.0,5.6651,Coastal,204100,3.9957894736842103,5.416842105263158,0.9978947368421053,4.0042194092827,5.428270042194093
22,2118.0,6.2892,Coastal,254200,3.4106280193236715,6.127214170692431,0.9597423510466989,3.553691275167785,6.384228187919463
8,241.0,7.309,Coastal,367900,4.381818181818182,7.745454545454545,1.1090909090909091,3.9508196721311477,6.983606557377049
19,4573.660000000004,6.4419,Coastal,264500,2.8928905755850756,5.599949399114497,1.0999367488931056,2.6300517538815438,5.091155836687762
24,1891.0,5.6683,Coastal,248700,3.4761029411764706,6.080882352941177,1.0073529411764706,3.4507299270072993,6.036496350364963
23,2183.0,4.3807,Coastal,226900,3.332824427480916,4.922137404580153,0.9954198473282443,3.348159509202454,4.9447852760736195
20,2695.0,6.6227,Coastal,264800,3.3645443196004994,6.282147315855181,1.0087390761548065,3.3353960396039604,6.227722772277228
25,2685.0,5.6965,Coastal,261100,3.723994452149792,6.144244105409154,1.0110957004160888,3.683127572016461,6.07681755829904
17,1028.0,5.2722,Coastal,186900,3.508532423208191,5.532423208191126,1.0204778156996588,3.4381270903010033,5.421404682274248
20,1427.0,4.4712,Coastal,144000,3.6218274111675126,3.4289340101522843,0.9441624365482234,3.836021505376344,3.631720430107527
26,1089.0,5.3057,Coastal,226400,3.403125,4.596875,1.0875,3.1293103448275863,4.227011494252873
23,910.0,5.3994,Coastal,237900,3.4865900383141764,5.019157088122605,1.0229885057471264,3.4082397003745317,4.906367041198502
5,705.0,8.946750000000016,Coastal,500001,3.7903225806451615,8.166666666666666,1.0,3.7903225806451615,8.166666666666666
5,802.0,8.946750000000016,Coastal,500001,3.517543859649123,7.978070175438597,1.0745614035087718,3.273469387755102,7.424489795918367
15,1687.0,4.75,Coastal,254400,3.250481695568401,4.678227360308285,0.9884393063583815,3.288499025341131,4.7329434697855755
14,1107.0,6.7093,Coastal,311200,3.3545454545454545,6.281818181818182,1.0393939393939393,3.227405247813411,6.043731778425656
43,58.0,8.946750000000016,Coastal,500001,3.625,5.6875,0.75,4.833333333333333,7.583333333333333
29,1788.0,3.8421,Coastal,220700,3.5058823529411764,4.676470588235294,1.0058823529411764,3.4853801169590644,4.649122807017544
26,1716.0,5.6062,Coastal,226800,3.738562091503268,6.017429193899782,1.0806100217864925,3.4596774193548385,5.568548387096774
18,2984.0,6.6176,Coastal,276200,3.936675461741425,6.464379947229552,1.0738786279683377,3.6658476658476657,6.019656019656019
16,1525.0,5.6063,Coastal,320500,3.3152173913043477,6.417391304347826,0.9695652173913043,3.4192825112107625,6.618834080717488
19,1224.0,4.1389,Coastal,174100,3.25531914893617,4.4787234042553195,1.0292553191489362,3.1627906976744184,4.351421188630491
24,3188.0,5.6344,Coastal,228700,3.5343680709534366,5.276053215077606,1.0210643015521064,3.461454940282302,5.167209554831705
26,52.0,7.7197,Coastal,225000,7.428571428571429,5.714285714285714,1.1428571428571428,6.5,5.0
10,2032.0,3.2617,Coastal,252200,2.027944111776447,3.9291417165668663,1.0518962075848304,1.9278937381404175,3.735294117647059
26,951.0,4.7794,Coastal,225800,3.420863309352518,6.003597122302159,0.9928057553956835,3.4456521739130435,6.047101449275362
19,1645.0,5.0362,Coastal,255100,3.3987603305785123,4.491735537190083,1.0,3.3987603305785123,4.491735537190083
24,799.0,5.0808,Coastal,212500,3.3016528925619837,5.008264462809917,1.037190082644628,3.183266932270916,4.828685258964144
33,1714.0,4.8304,Coastal,224900,3.534020618556701,5.754639175257732,1.022680412371134,3.4556451612903225,5.627016129032258
21,2756.0,2.9817,Coastal,225000,2.922587486744433,4.876988335100743,1.0455991516436904,2.795131845841785,4.664300202839756
18,2205.0,3.3859,Coastal,158000,4.045871559633028,4.612844036697248,1.0605504587155963,3.814878892733564,4.349480968858131
17,219.0,4.5179,Coastal,112500,9.954545454545455,5.7727272727272725,1.2727272727272727,7.821428571428571,4.535714285714286
24,1196.0,3.4896,Coastal,226700,1.7485380116959064,4.703216374269005,1.0073099415204678,1.7358490566037736,4.669085631349782
35,1343.0,5.3912,Coastal,235300,4.236593059936909,5.82018927444795,1.025236593059937,4.132307692307692,5.676923076923077
25,2484.0,4.8145,Coastal,230700,3.1166875784190715,4.385194479297365,1.0464240903387705,2.9784172661870505,4.190647482014389
33,1285.0,4.0655,Coastal,226800,3.0668257756563246,4.809069212410501,1.1551312649164678,2.6549586776859506,4.163223140495868
14,813.0,3.7614,Coastal,137500,1.5725338491295937,9.363636363636363,2.1856866537717603,0.7194690265486726,4.284070796460177
17,1470.0,2.9706,Coastal,81300,1.5185950413223142,5.2902892561983474,1.0506198347107438,1.4454277286135693,5.035398230088496
17,1656.0,3.6619,Coastal,232400,1.8711864406779661,4.885875706214689,0.9649717514124294,1.9391100702576112,5.063231850117096
35,1164.0,5.9145,Coastal,236900,3.660377358490566,4.849056603773585,0.9371069182389937,3.9060402684563758,5.174496644295302
24,441.0,3.1439,Coastal,47500,1.5638297872340425,4.599290780141844,1.053191489361702,1.4848484848484849,4.367003367003367
33,1655.0,5.7962,Coastal,229800,3.813364055299539,4.9631336405529956,0.9331797235023042,4.08641975308642,5.318518518518519
17,2286.0,5.2937,Coastal,238000,3.79734219269103,5.32890365448505,1.0249169435215948,3.7050243111831445,5.19935170178282
17,1662.0,5.8792,Coastal,255500,3.1181988742964353,5.51031894934334,1.0469043151969981,2.978494623655914,5.263440860215054
20,658.0,4.5062,Coastal,219300,2.764705882352941,4.336134453781512,0.9621848739495799,2.873362445414847,4.506550218340611
24,3795.0,5.4228,Coastal,264100,3.9123711340206184,5.391752577319588,0.9628865979381444,4.063169164882227,5.599571734475375
22,390.0,3.1812,Coastal,87500,2.215909090909091,4.346590909090909,1.125,1.9696969696969697,3.8636363636363638
13,1087.0,4.7625,Coastal,137500,2.6447688564476888,5.265206812652068,1.002433090024331,2.6383495145631066,5.252427184466019
16,1910.0,4.7049,Coastal,112500,2.4837451235370613,5.118335500650195,1.024707412223667,2.4238578680203045,4.99492385786802
34,132.0,3.375,Coastal,67500,10.153846153846153,11.384615384615385,2.1538461538461537,4.714285714285714,5.285714285714286
42,1940.0,3.2153,Coastal,199700,2.878338278931751,4.783382789317508,1.0504451038575668,2.7401129943502824,4.553672316384181
42,158.0,3.1563,Coastal,137500,4.9375,6.1875,1.0,4.9375,6.1875
39,317.0,3.0357,Coastal,208300,2.4960629921259843,3.5118110236220472,1.015748031496063,2.4573643410852712,3.4573643410852712
27,2230.0,3.5625,Coastal,208600,2.7944862155388472,4.0551378446115285,1.0426065162907268,2.6802884615384617,3.889423076923077
25,2267.0,2.7727,Coastal,235600,2.4014830508474576,3.6779661016949152,1.0127118644067796,2.3713389121338913,3.6317991631799162
36,1589.0,3.1065,Coastal,234100,4.10594315245478,4.710594315245478,1.0594315245478036,3.875609756097561,4.446341463414634
48,946.0,3.0375,Coastal,218500,2.0929203539823007,4.575221238938053,1.095132743362832,1.9111111111111112,4.177777777777778
36,1062.0,4.575,Coastal,215400,3.2084592145015107,4.9879154078549846,1.039274924471299,3.0872093023255816,4.799418604651163
32,814.0,4.6719,Coastal,252100,3.4201680672268906,5.03781512605042,0.9621848739495799,3.554585152838428,5.235807860262009
35,615.0,5.0942,Coastal,217500,3.090452261306533,5.0,1.015075376884422,3.0445544554455446,4.925742574257426
27,1610.0,4.2422,Coastal,237500,3.032015065913371,3.384180790960452,1.0131826741996233,2.992565055762082,3.340148698884758
24,2656.0,6.0573,Coastal,254500,2.8869565217391306,5.261956521739131,0.9717391304347827,2.970917225950783,5.414988814317673
34,534.0,6.0116,Coastal,271200,3.4675324675324677,5.740259740259741,0.9935064935064936,3.4901960784313726,5.777777777777778
35,926.0,4.2273,Coastal,269900,2.884735202492212,5.8566978193146415,1.1526479750778815,2.502702702702703,5.081081081081081
16,3150.0,4.2837,Coastal,264500,2.6337792642140467,4.214046822742475,1.1078595317725752,2.3773584905660377,3.8037735849056604
33,1598.0,3.5199,Coastal,261400,2.5445859872611467,4.109872611464968,0.9920382165605095,2.565008025682183,4.142857142857143
36,353.0,6.3191,Coastal,258300,2.8934426229508197,6.680327868852459,1.0327868852459017,2.8015873015873014,6.468253968253968
36,306.0,4.575,Coastal,247600,2.25,5.625,0.9852941176470589,2.283582089552239,5.708955223880597
34,1019.0,4.5625,Coastal,242700,3.3853820598006643,5.764119601328904,1.0564784053156147,3.2044025157232703,5.455974842767295
33,809.0,5.7059,Coastal,287200,3.0299625468164795,5.925093632958801,1.0187265917602997,2.974264705882353,5.8161764705882355
35,701.0,7.8543,Coastal,281900,3.2453703703703702,5.986111111111111,1.0324074074074074,3.1434977578475336,5.798206278026906
35,743.0,5.0866,Coastal,254600,2.8687258687258685,5.55984555984556,1.0308880308880308,2.7827715355805243,5.393258426966292
32,917.0,4.6761,Coastal,298300,2.778787878787879,5.315151515151515,0.9818181818181818,2.830246913580247,5.41358024691358
33,1230.0,4.9091,Coastal,270300,2.727272727272727,5.146341463414634,1.06430155210643,2.5625,4.835416666666666
33,1469.0,3.2048,Coastal,261800,2.320695102685624,4.229067930489731,1.0173775671406002,2.281055900621118,4.156832298136646
33,1287.0,5.5,Coastal,282200,2.8100436681222707,5.556768558951965,1.019650655021834,2.7558886509635974,5.449678800856531
41,729.0,3.5491,Coastal,261100,2.8038461538461537,4.423076923076923,0.9576923076923077,2.927710843373494,4.618473895582329
18,972.0,4.3971,Coastal,238900,2.081370449678801,3.6659528907922914,1.0899357601713062,1.9096267190569745,3.3634577603143416
16,1637.0,4.5427,Coastal,198400,1.9464922711058263,3.8632580261593343,1.1260404280618312,1.7286166842661035,3.4308342133051744
25,707.0,4.375,Coastal,212200,2.0855457227138645,4.504424778761062,0.9587020648967551,2.1753846153846155,4.6984615384615385
36,546.0,4.5625,Coastal,240000,2.9197860962566846,5.636363636363637,1.032085561497326,2.8290155440414506,5.461139896373057
30,999.0,4.6328,Coastal,287100,2.588082901554404,5.064766839378239,1.1269430051813472,2.296551724137931,4.494252873563219
33,1922.0,4.9562,Coastal,238700,2.5256241787122207,4.69119579500657,1.0197109067017083,2.4768041237113403,4.600515463917525
18,3604.0,4.5368,Coastal,307400,2.2795698924731185,4.205566097406704,1.0828589500316255,2.1051401869158877,3.883761682242991
26,2249.0,3.9625,Coastal,262900,2.4850828729281766,4.01878453038674,1.0309392265193371,2.410503751339764,3.8981779206859595
37,699.0,3.925,Coastal,251300,2.177570093457944,5.4672897196261685,1.0124610591900312,2.1507692307692308,5.4
33,1553.0,3.6682,Coastal,266100,2.2638483965014577,4.60932944606414,0.6341107871720116,3.5701149425287357,7.268965517241379
35,556.0,3.925,Coastal,287100,2.251012145748988,5.05668016194332,0.9392712550607287,2.396551724137931,5.383620689655173
32,673.0,5.2019,Coastal,279900,2.474264705882353,5.455882352941177,1.0073529411764706,2.4562043795620436,5.416058394160584
36,545.0,3.2813,Coastal,244400,2.5829383886255926,3.943127962085308,1.0,2.5829383886255926,3.943127962085308
52,1662.0,3.1667,Coastal,231600,7.589041095890411,4.136986301369863,1.0365296803652968,7.3215859030837,3.9911894273127753
18,1096.0,2.3713,Coastal,244000,2.0110091743119267,3.526605504587156,1.0293577981651376,1.9536541889483066,3.42602495543672
48,697.0,3.6118,Coastal,235500,2.454225352112676,4.387323943661972,1.0352112676056338,2.370748299319728,4.238095238095238
42,659.0,3.3333,Coastal,237900,2.174917491749175,4.68976897689769,1.0891089108910892,1.996969696969697,4.306060606060606
52,1096.0,4.2656,Coastal,236100,2.227642276422764,4.841463414634147,1.0630081300813008,2.095602294455067,4.5544933078393885
42,1304.0,3.1429,Coastal,286500,2.810344827586207,4.685344827586207,0.9051724137931034,3.104761904761905,5.1761904761904765
29,1674.0,3.4233,Coastal,229300,2.1136363636363638,4.263888888888889,1.077020202020202,1.962485345838218,3.958968347010551
41,1092.0,3.7321,Coastal,250000,2.328358208955224,4.5863539445629,1.0085287846481876,2.3086680761099365,4.547568710359408
36,797.0,3.6818,Coastal,257600,2.213888888888889,5.258333333333334,0.9972222222222222,2.2200557103064065,5.272980501392758
37,845.0,4.75,Coastal,251100,2.42816091954023,5.235632183908046,0.9454022988505747,2.56838905775076,5.537993920972644
36,1372.0,5.0175,Coastal,246100,2.45,5.610714285714286,1.1285714285714286,2.170886075949367,4.9715189873417724
25,2529.0,3.1702,Coastal,256100,2.084913437757626,4.316570486397362,1.0882110469909316,1.915909090909091,3.966666666666667
31,821.0,2.3547,Coastal,275900,1.8366890380313199,4.174496644295302,1.0402684563758389,1.7655913978494624,4.012903225806451
36,740.0,4.7604,Coastal,294700,2.2839506172839505,5.194444444444445,0.8827160493827161,2.5874125874125875,5.884615384615385
26,1427.0,4.2136,Coastal,288300,2.050287356321839,4.69683908045977,1.132183908045977,1.8109137055837563,4.148477157360406
35,1054.0,4.0667,Coastal,276900,2.3474387527839644,5.10913140311804,0.9153674832962138,2.564476885644769,5.581508515815085
42,942.0,4.4453,Coastal,255400,2.512,5.336,1.072,2.343283582089552,4.977611940298507
36,373.0,5.791,Coastal,254100,2.33125,5.275,0.95625,2.4379084967320264,5.516339869281046
18,1901.0,5.3873,Coastal,288300,2.124022346368715,4.958659217877095,1.0491620111731843,2.0244941427050054,4.726304579339723
34,739.0,3.4375,Coastal,252600,2.677536231884058,5.293478260869565,1.0833333333333333,2.471571906354515,4.88628762541806
37,293.0,3.7813,Coastal,247800,2.2196969696969697,5.0227272727272725,0.9621212121212122,2.3070866141732282,5.2204724409448815
30,1506.0,6.3716,Coastal,330500,3.1375,5.510416666666667,0.9625,3.25974025974026,5.725108225108225
30,1721.0,6.1388,Coastal,302400,2.7274167987321714,5.93026941362916,1.0031695721077654,2.7187993680884674,5.911532385466034
