housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
23,1630.0,253.0,704.0,263.0,5.156,near ocean,251300
39,2163.0,652.0,1153.0,599.0,2.084,near ocean,233300
31,2773.0,844.0,1358.0,794.0,1.4036,near ocean,209600
46,2054.0,502.0,1170.0,494.0,2.1786,near ocean,206300
52,2254.0,642.0,1237.0,590.0,2.6208,near ocean,227100
46,2217.0,544.0,1107.0,527.0,2.8009,near ocean,192600
33,1664.0,455.0,1077.0,461.0,1.6875,near ocean,174200
17,2719.0,589.0,1386.0,570.0,3.7337,near ocean,208200
15,5540.0,1319.0,2383.0,1165.0,2.2656,near ocean,226200
32,4202.0,986.0,2309.0,956.0,2.2165,near ocean,231700
24,3504.0,521.0,1490.0,506.0,4.6719,near ocean,337000
37,1354.0,293.0,753.0,290.0,3.25,near ocean,225000
26,4225.0,886.0,1795.0,704.0,2.2847,near ocean,247000
44,2236.0,411.0,1036.0,437.0,3.0833,near ocean,219300
20,1248.0,231.0,722.0,225.0,4.625,near ocean,221800
14,3768.0,682.0,1884.0,664.0,4.6071,near ocean,239900
9,2568.0,421.0,1149.0,398.0,5.4287,near ocean,331600
26,1704.0,315.0,918.0,310.0,3.2464,near ocean,208000
15,4210.0,899.0,1933.0,867.0,2.794,near ocean,262500
46,118.0,17.0,4573.6600000000035,13.0,4.2639,near ocean,350000
5,4413.0,804.0,2003.0,725.0,5.0267,h ocean,253300
16,4208.0,897.0,1634.0,806.0,2.2868,near ocean,233700
16,164.0,30.0,542.0,32.0,1.6563,near ocean,42500
14,3414.0,802.0,1236.0,632.0,3.7635,near ocean,336200
13,5138.0,713.0,1838.0,645.0,5.9676,near ocean,380000
17,5805.0,1097.0,1919.0,932.0,3.5352,near ocean,357800
34,3100.0,617.0,1155.0,542.0,3.0938,near ocean,245900
41,2666.0,751.0,940.0,507.0,1.9653,h ocean,236100
16,2680.0,704.0,975.0,619.0,1.7878,h ocean,55000
7,7922.0,1442.0,2863.0,1197.0,4.849,h ocean,275000
8,6638.0,1054.0,2710.0,966.0,4.6776,h ocean,295500
15,5818.0,924.0,2324.0,845.0,4.4033,h ocean,267600
39,1656.0,333.0,866.0,317.0,2.8824,h ocean,195200
18,2920.0,556.0,1068.0,552.0,3.5242,h ocean,156800
25,3642.0,726.0,1729.0,673.0,3.155,h ocean,205400
22,3342.0,644.0,1342.0,593.0,3.4509,h ocean,217700
16,1671.0,354.0,935.0,340.0,2.5792,h ocean,163800
27,3055.0,677.0,1407.0,610.0,2.1702,h ocean,179700
17,2495.0,524.0,1292.0,501.0,2.2625,h ocean,153000
20,3098.0,571.0,1449.0,611.0,3.5744,h ocean,197800
31,1486.0,345.0,823.0,322.0,2.6974,h ocean,165400
16,3431.0,721.0,1777.0,701.0,2.7301,h ocean,190400
12,3430.0,793.0,1840.0,720.0,2.9821,h ocean,162000
11,3733.0,831.0,1839.0,739.0,3.3062,h ocean,158500
19,2949.0,662.0,1425.0,548.0,2.9615,h ocean,178100
26,3971.0,803.0,1792.0,723.0,2.7128,h ocean,209900
18,2241.0,544.0,1521.0,509.0,2.0292,h ocean,155800
22,1240.0,294.0,768.0,288.0,2.655,h ocean,160000
19,1583.0,392.0,704.0,269.0,2.1042,h ocean,268300
14,2919.0,691.0,1896.0,577.0,2.4003,h ocean,142100
17,2799.0,637.0,2015.0,592.0,3.0536,h ocean,143600
16,3290.0,686.0,1497.0,655.0,2.6875,h ocean,178200
37,523.0,119.0,374.0,95.0,1.4726,h ocean,106300
13,2364.0,421.0,1257.0,380.0,4.6167,h ocean,273100
14,6788.0,1216.0,2866.0,1036.0,3.3603,h ocean,280200
11,1317.0,234.0,655.0,243.0,4.3611,h ocean,329700
16,2819.0,479.0,1068.0,365.0,4.5461,h ocean,270800
16,947.0,163.0,477.0,137.0,3.851,h ocean,315000
16,5209.0,917.0,2284.0,809.0,4.0403,h ocean,346100
24,2314.0,468.0,1549.0,463.0,2.8203,h ocean,152600
29,1315.0,279.0,926.0,249.0,2.9375,h ocean,144800
10,8853.520000000019,1739.0,4573.6600000000035,1581.0,3.5682,h ocean,277300
17,2721.0,477.0,1672.0,492.0,2.9798,h ocean,204800
26,2758.0,571.0,1291.0,522.0,2.925,h ocean,181400
17,1701.0,298.0,941.0,293.0,4.3218,h ocean,209100
19,3369.0,673.0,1834.0,646.0,3.7672,h ocean,173800
15,2752.0,546.0,1422.0,545.0,3.2813,h ocean,175000
19,1861.0,364.0,1040.0,363.0,3.3125,h ocean,163900
17,4422.0,945.0,2307.0,885.0,2.8285,h ocean,171300
19,2310.0,471.0,1341.0,441.0,3.225,h ocean,166900
6,5876.0,1406.0,2877.0,1304.0,2.5437,h ocean,146400
16,2666.0,450.0,1203.0,429.0,4.1375,h ocean,222400
15,2608.0,525.0,1351.0,502.0,2.7798,h ocean,205800
18,2339.0,443.0,1097.0,416.0,3.3438,h ocean,176100
18,2474.0,449.0,1269.0,431.0,3.9063,h ocean,184800
17,3748.0,609.0,1860.0,612.0,4.5179,h ocean,225600
10,3979.0,761.0,1834.0,671.0,3.5,h ocean,172100
7,8853.520000000019,1666.0,4487.0,1581.0,3.6667,h ocean,250600
12,3098.0,453.0,1433.0,434.0,5.2508,h ocean,292900
12,4161.0,731.0,1609.0,615.0,5.0947,h ocean,267500
29,1649.0,342.0,671.0,264.0,3.0602,inland,69800
17,3043.0,608.0,1457.0,545.0,3.1641,h ocean,158600
15,6725.0,1111.0,3139.0,1029.0,4.1875,h ocean,261600
8,416.0,121.0,936.0,97.0,2.1154,h ocean,117200
36,3595.0,815.0,1649.0,755.0,3.3816,near bay,253400
41,2267.0,486.0,1045.0,459.0,4.1146,near bay,272200
48,592.0,122.0,340.0,143.0,5.966,near bay,315200
23,1817.0,400.0,1376.0,382.0,2.4113,near bay,214200
44,2080.0,489.0,1781.0,478.0,3.6827,near bay,215300
24,4299.0,857.0,2249.0,788.0,4.6098,near bay,290400
19,1733.0,354.0,959.0,348.0,4.7708,near bay,281700
6,3523.0,664.0,1705.0,608.0,4.9318,near ocean,258100
46,2193.0,499.0,1814.0,489.0,4.0125,near ocean,230100
50,1441.0,283.0,1159.0,286.0,4.5417,near ocean,233700
49,2244.0,442.0,1948.0,423.0,4.7639,near ocean,251500
16,6457.0,1336.0,4375.0,1231.0,5.1788,near ocean,267000
37,1028.0,275.0,904.0,261.0,3.5035,near ocean,238600
35,1983.0,385.0,1577.0,414.0,4.0833,near ocean,266700
37,3029.0,738.0,2436.0,700.0,3.3214,near ocean,243200
45,3290.0,693.0,2466.0,666.0,3.6588,near ocean,238600
44,364.0,102.0,339.0,98.0,2.483,near ocean,214300
45,1799.0,394.0,1436.0,389.0,3.65,near ocean,239900
42,876.0,216.0,713.0,203.0,3.84,near ocean,235900
44,2034.0,423.0,1491.0,373.0,4.5341,near ocean,236500
37,1046.0,251.0,822.0,239.0,3.5,near ocean,224400
39,2076.0,482.0,1738.0,445.0,3.1958,near ocean,232100
33,4167.0,1398.0,2923.0,1314.0,3.049,near ocean,307000
33,4492.0,435.0,3477.0,1537.0,3.0546,near ocean,297900
39,3615.0,632.0,1571.0,615.0,5.1149,near ocean,314200
29,1048.0,150.0,455.0,152.0,6.1278,near ocean,417600
36,3988.0,732.0,1793.0,708.0,4.2472,near ocean,292500
35,5275.0,903.0,2892.0,842.0,4.6771,near ocean,266400
35,2405.0,461.0,1583.0,471.0,5.0659,near ocean,238000
29,3795.0,675.0,2494.0,696.0,5.2848,near ocean,260300
36,1946.0,340.0,828.0,313.0,5.2811,near ocean,287700
36,1344.0,258.0,782.0,265.0,4.5,near ocean,275600
33,2347.0,512.0,1259.0,481.0,3.4492,near ocean,264300
35,2644.0,456.0,1465.0,430.0,4.9375,near ocean,277000
35,2576.0,443.0,1273.0,433.0,4.7391,near ocean,272800
47,737.0,126.0,370.0,136.0,3.775,near ocean,281300
27,2447.0,720.0,2104.0,657.0,3.449,near ocean,239100
30,837.0,213.0,606.0,199.0,4.875,near ocean,258800
42,2993.0,512.0,1594.0,546.0,4.4821,near ocean,252400
43,2661.0,455.0,1384.0,456.0,4.2421,near ocean,257500
26,4302.0,1125.0,3320.0,1100.0,3.4375,near ocean,277700
23,2812.0,769.0,1983.0,681.0,2.9413,near ocean,229400
35,1720.0,421.0,1452.0,425.0,3.5909,near ocean,256100
34,1954.0,357.0,1130.0,367.0,4.6447,near ocean,304500
31,4077.0,777.0,2544.0,738.0,4.5337,near ocean,306700
31,3506.0,653.0,2296.0,645.0,5.5647,near ocean,268700
15,2897.0,728.0,2340.0,720.0,3.3906,near ocean,303700
31,2609.0,433.0,1746.0,464.0,5.1054,near ocean,294500
34,3718.0,676.0,2510.0,632.0,5.3311,near ocean,270800
14,3395.0,1059.0,2258.0,945.0,2.964,near ocean,319700
17,2359.0,501.0,884.0,504.0,3.0625,near ocean,87500
35,491.0,98.0,274.0,97.0,4.4286,near ocean,238600
20,5689.0,992.0,3752.0,1002.0,5.5845,near ocean,304300
18,4172.0,806.0,3226.0,790.0,5.7535,near ocean,297900
16,3372.0,1101.0,2049.0,1021.0,4.1303,near ocean,146500
15,6082.0,1284.0,3861.0,1198.0,5.4221,near ocean,284700
21,2751.0,502.0,2027.0,491.0,5.2573,near ocean,322900
36,1664.0,326.0,963.0,322.0,4.7813,near ocean,246400
35,2738.0,509.0,1545.0,493.0,5.3446,near ocean,263300
36,2535.0,451.0,1390.0,436.0,5.3398,near ocean,260900
36,5456.0,926.0,2761.0,916.0,4.7755,near ocean,280700
38,5277.0,1008.0,2695.0,997.0,3.9722,near ocean,276200
29,3541.0,786.0,2259.0,770.0,4.3039,near ocean,278400
21,5108.0,1510.0,3288.0,1405.0,3.1927,near ocean,252600
36,1447.0,276.0,799.0,275.0,4.7639,near ocean,265600
35,1814.0,365.0,1025.0,384.0,4.425,near ocean,268400
42,2274.0,429.0,1255.0,397.0,5.1205,near ocean,226300
37,2155.0,446.0,1255.0,428.0,3.8438,near ocean,250700
41,2189.0,414.0,1063.0,409.0,4.7361,near ocean,302600
28,3520.0,672.0,1746.0,602.0,4.9236,near ocean,273500
36,725.0,121.0,335.0,140.0,4.125,near ocean,327600
32,1385.0,356.0,1096.0,353.0,4.475,near ocean,246700
34,1075.0,318.0,906.0,294.0,3.0052,near ocean,242500
40,1294.0,308.0,1177.0,301.0,3.6667,near ocean,218800
37,694.0,188.0,658.0,225.0,4.6103,near ocean,237500
44,431.0,195.0,682.0,212.0,3.2833,near ocean,233300
32,3436.0,868.0,2583.0,817.0,3.5039,near ocean,232400
26,3253.0,932.0,2246.0,855.0,2.6631,near ocean,244000
43,1769.0,387.0,1102.0,377.0,4.5493,near ocean,281500
39,4402.0,894.0,2941.0,887.0,3.8565,near ocean,239800
34,8400.0,1739.0,4101.0,1581.0,4.1033,near ocean,301000
42,4091.0,757.0,1861.0,771.0,4.207,near ocean,272700
19,6326.0,1025.0,3444.0,984.0,6.2498,near ocean,353300
26,2806.0,375.0,1617.0,396.0,5.3922,near ocean,353700
16,8676.0,1633.0,4573.6600000000035,1574.0,4.8096,near ocean,262000
17,3523.0,669.0,2150.0,666.0,4.5938,near ocean,251200
27,8103.0,1655.0,4573.6600000000035,1581.0,4.6452,near ocean,236200
25,7778.0,1493.0,4573.6600000000035,1451.0,5.4694,near ocean,272400
20,4582.0,1124.0,2325.0,1040.0,4.0556,near ocean,275000
39,3348.0,666.0,1817.0,668.0,4.2593,near ocean,227400
31,3109.0,621.0,1472.0,618.0,5.155,near ocean,263900
34,696.0,145.0,398.0,162.0,3.525,near ocean,254100
31,1256.0,328.0,785.0,297.0,3.2446,near ocean,234600
27,2589.0,658.0,1386.0,608.0,2.9087,near ocean,228200
7,120.0,21.0,50.0,27.0,8.946750000000016,near ocean,281000
34,4551.0,837.0,2208.0,834.0,5.4364,near ocean,279300
35,1481.0,277.0,747.0,254.0,4.4286,near ocean,262100
35,2683.0,475.0,1498.0,484.0,5.1282,near ocean,262500
36,1521.0,253.0,736.0,241.0,4.3542,near ocean,237500
35,2197.0,369.0,971.0,326.0,4.25,near ocean,241700
31,1331.0,245.0,598.0,225.0,4.1827,near ocean,345500
20,64.0,21.0,59.0,21.0,2.2375,near ocean,450000
33,3507.0,669.0,1697.0,660.0,4.0795,near ocean,270600
29,5889.0,959.0,2784.0,923.0,5.3991,near ocean,273000
34,4648.0,806.0,2282.0,814.0,4.5556,near ocean,249000
21,8853.520000000019,1739.0,4573.6600000000035,1581.0,5.7653,near ocean,325800
22,6728.0,1382.0,3783.0,1310.0,5.0479,near ocean,280400
26,3507.0,512.0,1712.0,509.0,6.7206,near ocean,344600
28,4946.0,848.0,2683.0,824.0,5.748,near ocean,302100
35,5113.0,959.0,3004.0,964.0,4.7625,near ocean,281300
34,4135.0,687.0,2154.0,742.0,4.9732,near ocean,342300
21,8853.520000000019,1739.0,4573.6600000000035,1581.0,4.1692,near ocean,344500
49,1464.0,302.0,636.0,259.0,4.25,near ocean,284100
46,2975.0,643.0,1479.0,577.0,3.8214,near ocean,273600
37,1866.0,300.0,822.0,305.0,4.7,near ocean,341300
39,1355.0,214.0,682.0,246.0,6.3443,near ocean,324700
40,1545.0,264.0,756.0,282.0,4.4643,near ocean,308100
17,1040.0,432.0,669.0,405.0,4.1513,near ocean,137500
46,1811.0,337.0,796.0,333.0,3.43,near ocean,292900
43,2367.0,409.0,1141.0,400.0,4.8295,near ocean,319000
36,1017.0,165.0,407.0,159.0,4.8,near ocean,306800
36,1538.0,256.0,671.0,247.0,4.4091,near ocean,317900
39,3119.0,758.0,1807.0,696.0,3.2216,near ocean,242700
32,3586.0,921.0,2249.0,911.0,3.1058,near ocean,253000
39,4220.0,1055.0,2720.0,1046.0,2.639,near ocean,242500
41,98.0,20.0,68.0,19.0,2.225,near ocean,212500
15,2748.0,997.0,1447.0,901.0,3.5214,near ocean,144200
46,66.0,11.0,30.0,12.0,2.375,near ocean,275000
37,1252.0,275.0,878.0,287.0,4.2262,near ocean,228500
35,865.0,226.0,602.0,217.0,3.0,near ocean,229100
44,1619.0,362.0,1064.0,335.0,4.0238,near ocean,224200
38,1204.0,268.0,921.0,247.0,4.4464,near ocean,215400
35,2084.0,549.0,1077.0,545.0,3.1628,near ocean,318400
33,2577.0,590.0,1867.0,566.0,3.3632,near ocean,265100
36,1770.0,499.0,1225.0,459.0,2.56,near ocean,273100
42,1602.0,262.0,705.0,255.0,5.7398,near ocean,336400
43,1934.0,303.0,847.0,300.0,4.7381,near ocean,347400
31,4424.0,834.0,1915.0,817.0,4.1364,near ocean,412000
34,3562.0,565.0,1542.0,563.0,5.8783,near ocean,405100
26,2754.0,402.0,1128.0,395.0,6.3719,near ocean,466900
34,3931.0,622.0,1717.0,621.0,6.2946,near ocean,450000
40,2401.0,383.0,894.0,356.0,5.6493,near ocean,422400
30,5351.0,1134.0,2558.0,1074.0,3.5817,near ocean,369300
52,1380.0,203.0,530.0,210.0,6.221,near ocean,420300
44,2304.0,384.0,986.0,379.0,4.652,near ocean,387100
34,707.0,435.0,381.0,156.0,4.375,near ocean,340900
32,4497.0,435.0,1846.0,715.0,6.1323,near ocean,500001
22,2754.0,477.0,1163.0,479.0,6.2306,near ocean,500001
31,3052.0,844.0,1581.0,788.0,3.0744,near ocean,457700
44,2089.0,348.0,837.0,317.0,4.6628,near ocean,459200
36,6026.0,852.0,2314.0,892.0,7.8997,near ocean,500001
26,3281.0,435.0,1145.0,480.0,6.358,near ocean,500001
33,2064.0,299.0,813.0,303.0,6.0374,near ocean,500001
35,520.0,83.0,185.0,76.0,6.4865,near ocean,450000
26,15.0,3.0,11.0,3.0,5.048,near ocean,350000
39,4645.0,1196.0,2156.0,1113.0,3.4412,near ocean,353800
49,1657.0,266.0,613.0,270.0,5.7837,near ocean,378100
52,2272.0,403.0,963.0,376.0,5.7245,near ocean,500000
52,2188.0,361.0,917.0,357.0,4.4,near ocean,500000
52,1704.0,226.0,671.0,243.0,8.4704,near ocean,500001
52,2039.0,299.0,772.0,303.0,6.471,near ocean,500001
52,3084.0,595.0,1324.0,571.0,5.0756,near ocean,374200
37,3325.0,734.0,1468.0,692.0,4.0987,near ocean,434000
43,2506.0,432.0,967.0,428.0,4.7404,near ocean,500001
52,1900.0,290.0,665.0,276.0,4.5486,near ocean,500001
44,1395.0,269.0,736.0,288.0,5.6206,near ocean,386400
40,2362.0,468.0,992.0,425.0,4.7917,near ocean,359900
50,2784.0,743.0,1622.0,698.0,3.8413,near ocean,372200
52,2495.0,458.0,1081.0,471.0,4.0855,near ocean,410800
20,2638.0,854.0,1352.0,718.0,3.5125,near ocean,350600
30,5039.0,1564.0,2129.0,1536.0,3.3469,near ocean,345000
26,854.0,246.0,396.0,231.0,2.8393,near ocean,375000
39,2647.0,616.0,1254.0,555.0,4.2407,near ocean,433800
52,2059.0,345.0,800.0,308.0,4.97,near ocean,500001
34,2697.0,313.0,810.0,279.0,8.946750000000016,near ocean,500001
35,1774.0,205.0,588.0,207.0,8.946750000000016,near ocean,500001
32,4684.0,540.0,1512.0,511.0,8.946750000000016,near ocean,500001
21,7189.0,874.0,2440.0,846.0,8.946750000000016,near ocean,500001
39,3562.0,391.0,1139.0,391.0,8.946750000000016,near ocean,500001
25,4470.0,518.0,1507.0,504.0,8.946750000000016,near ocean,500001
23,6184.0,747.0,2165.0,700.0,8.946750000000016,near ocean,500001
52,1659.0,191.0,519.0,201.0,8.946750000000016,near ocean,500001
52,2635.0,408.0,967.0,374.0,7.0422,near ocean,500001
52,2547.0,373.0,876.0,359.0,8.2598,near ocean,500001
52,2170.0,269.0,784.0,274.0,8.946750000000016,near ocean,500001
28,3751.0,949.0,1691.0,846.0,3.9728,near ocean,300000
43,2543.0,621.0,1301.0,606.0,3.1111,near ocean,318400
27,3085.0,876.0,1453.0,896.0,3.4333,near ocean,290000
27,5144.0,1481.0,2518.0,1447.0,3.4836,near ocean,287900
28,2784.0,736.0,1534.0,685.0,3.38,near ocean,285400
34,3225.0,726.0,1958.0,656.0,3.6811,near bay,273000
44,1990.0,442.0,1141.0,424.0,3.9696,near bay,258300
45,1165.0,236.0,845.0,251.0,4.1875,near ocean,267300
43,1772.0,422.0,1573.0,401.0,2.7474,near ocean,233100
42,2574.0,614.0,2377.0,588.0,3.2891,near ocean,237900
33,3384.0,819.0,2626.0,793.0,3.2285,near ocean,234800
52,499.0,148.0,318.0,145.0,2.9934,near ocean,256300
42,3157.0,676.0,1603.0,629.0,3.7422,near ocean,292600
44,537.0,173.0,355.0,194.0,2.8571,near ocean,250000
20,2126.0,643.0,1112.0,597.0,3.625,near ocean,283300
9,1150.0,287.0,377.0,243.0,3.8317,near ocean,237500
34,6394.0,1619.0,2400.0,1496.0,3.4902,near ocean,500001
49,2016.0,299.0,691.0,288.0,5.549,near ocean,500001
26,2339.0,704.0,1283.0,654.0,3.162,near ocean,415000
50,1975.0,245.0,644.0,251.0,8.946750000000016,near ocean,500001
50,2501.0,433.0,1050.0,410.0,4.6406,near ocean,500001
51,2565.0,332.0,870.0,309.0,8.946750000000016,near ocean,500001
44,2465.0,328.0,843.0,324.0,6.9533,near ocean,500001
52,2351.0,494.0,1126.0,482.0,3.9688,near ocean,356900
52,900.0,183.0,371.0,166.0,3.25,near ocean,296400
46,1437.0,266.0,607.0,263.0,4.8068,near ocean,369700
44,2151.0,411.0,849.0,370.0,4.4583,near ocean,397100
33,2199.0,312.0,827.0,319.0,6.1349,near ocean,500001
34,3661.0,692.0,1608.0,656.0,5.0774,near ocean,407200
27,3339.0,481.0,1354.0,458.0,7.3081,near ocean,464600
18,4493.0,760.0,1784.0,725.0,6.7042,near ocean,413000
27,2169.0,305.0,905.0,319.0,7.7743,near ocean,453100
34,3559.0,560.0,1747.0,550.0,6.6959,near ocean,411200
25,1729.0,383.0,769.0,352.0,4.0417,near ocean,458500
17,6645.0,1034.0,2557.0,1032.0,6.3892,near ocean,480800
37,1338.0,215.0,535.0,221.0,5.4351,near ocean,376600
40,1833.0,308.0,751.0,306.0,6.0,near ocean,384200
38,984.0,171.0,429.0,157.0,5.3261,near ocean,376800
35,1817.0,262.0,659.0,262.0,6.8336,near ocean,457200
39,1160.0,191.0,508.0,185.0,5.9539,near ocean,379100
39,4292.0,1097.0,1758.0,987.0,2.9405,near ocean,340500
43,1748.0,366.0,984.0,371.0,4.5116,near ocean,337800
41,839.0,190.0,419.0,215.0,5.012,near ocean,368200
45,1222.0,220.0,492.0,205.0,5.539,near ocean,396900
46,2444.0,397.0,952.0,402.0,4.75,near ocean,388200
41,1608.0,269.0,676.0,267.0,4.6125,near ocean,361700
39,2795.0,464.0,1183.0,443.0,5.779,near ocean,387100
27,3931.0,933.0,1877.0,851.0,3.9722,near ocean,354100
49,1340.0,281.0,660.0,284.0,4.163,near ocean,393800
38,1946.0,407.0,975.0,417.0,4.0726,near ocean,385400
42,1159.0,261.0,465.0,247.0,3.1842,near ocean,352800
35,3675.0,735.0,1930.0,715.0,3.9833,near ocean,342800
45,507.0,140.0,305.0,139.0,2.6159,near ocean,272900
45,1685.0,321.0,815.0,314.0,4.2955,near ocean,309700
36,1727.0,340.0,952.0,337.0,4.7917,near ocean,316000
45,1792.0,301.0,829.0,318.0,4.9013,near ocean,330100
40,1351.0,330.0,701.0,297.0,3.32,near ocean,292900
37,1437.0,305.0,979.0,331.0,4.0,near ocean,273700
31,2197.0,477.0,1193.0,394.0,4.6371,near ocean,271100
36,1973.0,352.0,1169.0,370.0,5.033,near bay,270900
37,1962.0,367.0,1267.0,382.0,4.7344,near ocean,271800
36,2406.0,436.0,1189.0,403.0,4.7917,near bay,276100
34,1693.0,281.0,846.0,291.0,5.3683,near bay,339400
36,1379.0,228.0,750.0,227.0,5.5381,near ocean,282000
36,805.0,140.0,445.0,139.0,5.8221,near bay,289400
35,1873.0,351.0,945.0,333.0,5.5184,near ocean,274800
12,6474.0,1467.0,2516.0,1390.0,5.0353,near bay,305800
17,4576.0,814.0,1941.0,807.0,5.9572,near bay,443800
17,1321.0,425.0,683.0,408.0,4.7045,near bay,500001
16,4789.0,816.0,1840.0,763.0,6.7474,near bay,338200
16,2118.0,333.0,770.0,318.0,7.2477,near bay,376000
15,1958.0,282.0,811.0,284.0,8.1221,near bay,483300
17,4199.0,629.0,2020.0,630.0,6.1228,near bay,375700
17,3211.0,847.0,1553.0,812.0,4.9434,near bay,292100
5,4921.0,1179.0,1810.0,1073.0,5.6936,near bay,322200
13,1422.0,295.0,395.0,195.0,5.3247,near bay,327800
5,3264.0,442.0,1607.0,453.0,8.946750000000016,near bay,500001
5,1649.0,388.0,779.0,376.0,6.9635,near bay,417300
5,2140.0,420.0,990.0,394.0,6.035,near bay,438800
16,3913.0,565.0,1752.0,557.0,7.3644,near bay,419700
15,2126.0,310.0,905.0,306.0,8.9083,near bay,500001
23,7283.0,1342.0,3399.0,1298.0,5.6683,near bay,391000
23,7995.0,1254.0,3484.0,1198.0,6.5948,near bay,404000
19,7976.0,1406.0,3437.0,1338.0,5.6396,near bay,430300
27,3789.0,874.0,2243.0,866.0,4.39,near ocean,270100
24,5114.0,1357.0,3169.0,1268.0,3.9699,near ocean,293200
43,2268.0,438.0,1151.0,449.0,4.9091,near ocean,293200
37,991.0,180.0,463.0,177.0,5.1701,near ocean,294200
39,1459.0,285.0,761.0,291.0,5.0081,near ocean,298100
41,1743.0,349.0,811.0,349.0,4.9464,near ocean,282400
35,2043.0,511.0,1089.0,504.0,3.0278,near ocean,310600
15,5417.0,1199.0,2593.0,1098.0,4.8047,near ocean,438000
34,1980.0,385.0,970.0,391.0,5.1207,near ocean,310900
43,1145.0,230.0,586.0,254.0,3.5,near ocean,267400
25,3710.0,1015.0,2068.0,958.0,3.5445,near ocean,286700
33,4104.0,751.0,1837.0,771.0,5.3506,near ocean,388100
27,2958.0,655.0,1285.0,577.0,4.0801,near ocean,397800
29,1526.0,355.0,724.0,315.0,4.0313,near ocean,435200
38,2197.0,357.0,1228.0,373.0,5.4719,near ocean,397900
38,3767.0,603.0,1455.0,615.0,6.8787,near ocean,386800
38,2769.0,387.0,994.0,395.0,5.5902,near ocean,417000
35,2789.0,445.0,1156.0,404.0,5.4322,near ocean,391000
32,2297.0,347.0,871.0,342.0,8.1039,near ocean,382200
24,2328.0,335.0,969.0,354.0,7.7364,near ocean,435800
26,4042.0,591.0,1611.0,578.0,8.4693,near ocean,419200
22,8853.520000000019,1739.0,4573.6600000000035,1581.0,4.3939,near ocean,491200
35,1051.0,259.0,517.0,234.0,3.7,near ocean,339700
36,1406.0,224.0,598.0,237.0,5.8964,near ocean,414800
35,3040.0,520.0,1374.0,518.0,6.1004,near ocean,426400
34,483.0,131.0,291.0,157.0,3.0833,near ocean,256300
46,672.0,149.0,351.0,136.0,5.3264,near ocean,258100
45,989.0,174.0,504.0,180.0,4.8382,near ocean,289400
44,348.0,79.0,154.0,73.0,4.7708,near ocean,253800
39,3996.0,793.0,1744.0,761.0,4.5075,near ocean,364900
29,3703.0,1075.0,1611.0,1025.0,2.7075,near ocean,323800
24,2307.0,510.0,842.0,507.0,3.6111,near ocean,341500
52,878.0,186.0,393.0,186.0,3.7045,near ocean,360500
45,1812.0,336.0,752.0,329.0,4.95,near ocean,345000
43,2607.0,477.0,1225.0,461.0,4.224,near ocean,349600
40,2709.0,521.0,1156.0,510.0,4.6366,near ocean,395500
44,4420.0,743.0,1790.0,735.0,6.142,near ocean,394700
44,6983.0,1131.0,2818.0,1115.0,5.6271,near ocean,374800
33,4719.0,435.0,1980.0,757.0,6.1064,near ocean,405000
33,6499.0,998.0,2694.0,957.0,7.4787,near ocean,431300
25,7335.0,1157.0,2626.0,1049.0,6.5475,near ocean,500001
29,4148.0,635.0,1638.0,627.0,6.912,near ocean,457200
26,3542.0,507.0,1392.0,524.0,8.5184,near ocean,500001
34,4453.0,682.0,1805.0,672.0,5.6038,near ocean,451300
15,5480.0,892.0,2009.0,831.0,7.4678,near ocean,500001
44,3022.0,473.0,1235.0,477.0,6.7058,near ocean,495900
26,5067.0,750.0,1996.0,728.0,7.0001,near ocean,500001
44,863.0,114.0,281.0,99.0,6.8879,near ocean,500001
41,1183.0,203.0,455.0,171.0,5.1071,near ocean,314100
37,3507.0,569.0,1663.0,608.0,5.0863,near ocean,440300
40,1504.0,270.0,689.0,287.0,6.1244,near ocean,308800
38,645.0,124.0,265.0,103.0,5.4688,near ocean,305000
35,3183.0,515.0,1313.0,487.0,5.9062,near ocean,383200
45,2743.0,390.0,974.0,400.0,7.1621,near ocean,500001
45,4126.0,696.0,1722.0,668.0,4.8966,near ocean,362100
40,4459.0,1027.0,2080.0,982.0,3.5322,near ocean,361900
47,2423.0,407.0,1010.0,407.0,6.2154,near ocean,362700
30,2956.0,590.0,1191.0,594.0,3.7463,near ocean,427600
38,4105.0,950.0,2561.0,909.0,3.8684,near ocean,265600
39,1535.0,340.0,1204.0,370.0,2.8482,near bay,247200
11,840.0,329.0,1338.0,345.0,2.3333,near ocean,241700
24,2528.0,947.0,2437.0,861.0,2.2746,near bay,225000
47,2570.0,783.0,3107.0,724.0,2.8058,near ocean,229500
34,1541.0,584.0,1564.0,558.0,2.56,near ocean,250000
19,322.0,112.0,191.0,102.0,2.5833,near ocean,500001
3,6164.0,1175.0,2198.0,975.0,6.7413,near bay,435900
16,4428.0,664.0,1677.0,623.0,7.6864,near bay,422500
4,5233.0,1109.0,1690.0,907.0,6.2007,near bay,311800
14,1472.0,291.0,876.0,292.0,4.3594,near bay,366000
18,2962.0,945.0,1639.0,851.0,2.7399,near bay,87500
